row_uid,record_key,interval_index,working_ion,canonical_host,group_id,eligible_for_baseline,partition,mixed_cv_fold,li_cv_fold
02ec17baae4dd57c0cc988bdb594a9c6b3719c3f2a988a75d65772a4af639d3d,5198c0697640ff1a0bcb513c0f20d769d55b2ddb9335fd30e9b105e644178e3b,0,Zn,Cr:1|O:2,g_0085b2798fe6287eca77a02dba1229a0c9b9266457d066598a62db4748f15cb0,True,development,6,
02ee1b0de3542bd961a9ecc3983f1bc0530fedd240c15df605d9c8b0b292e55e,d73c2266be7ea379a1eb05cd10b6e30c0d3a6093db7dd9aaec5e5937bef2ebf8,0,Li,Cr:3|O:16|P:4,g_02ee1b0de3542bd961a9ecc3983f1bc0530fedd240c15df605d9c8b0b292e55e,True,development,6,8
02efc0eda6ceac1a710e59eca50507f2ba846354c37e0b51a62f96594e2daf90,82b27a066621e88a3039e69aee7d1e848c1119ebcc2634d867031c451fd644c0,0,Na,Cs:2|F:6|Mn:1,g_02efc0eda6ceac1a710e59eca50507f2ba846354c37e0b51a62f96594e2daf90,True,held_out_Na,,
02f5d18d1bd8cbef31be59229b5a23d1dcaf89d10fbca840998a9ffa8645f265,58004ac6e7f482b83f668defabc01ef2ee6ae0b297321b1205fffe58440b2873,0,Mg,Mn:1|O:3|S:1,g_02f5d18d1bd8cbef31be59229b5a23d1dcaf89d10fbca840998a9ffa8645f265,True,holdout,,
02f89b1720a48b93decf9713a801910959fc9740890f26a2381f86eff983ca68,da1d0592b9342bcfeda51f833dff50279dc3a1a32f09460a571824227f760d45,1,Li,Ni:1|O:8|W:2,g_02f89b1720a48b93decf9713a801910959fc9740890f26a2381f86eff983ca68,True,development,1,4
0301dd3dd699363400db74fdc104b0d901fbefcc653ca45400e2b7b168c85d92,9ae447bb218574db4edd59345db3ebe4e6de0a0691945c296432d3af1fc692e7,0,Zn,Fe:1|La:1|Mo:1|O:6,g_0301dd3dd699363400db74fdc104b0d901fbefcc653ca45400e2b7b168c85d92,True,development,0,
03045d7278fdbd870bb0382e3b8af570506d701433b489821bd6a8af0a5cb6a3,61a93071e39410220ebfca425e5ba43584bfc1ef23c6bb472d790812c9d3ec37,0,Ca,F:4|Sn:1,g_03045d7278fdbd870bb0382e3b8af570506d701433b489821bd6a8af0a5cb6a3,True,development,8,
0307f0da7dc6f845bf7ab68d61db5953fd728db4286ad0fc0c8eb92e3da8dba2,67e84463f1176c182d541c11798a23b2afabd01be2d47dc7a70971bf9c74107b,0,Li,Co:3|O:12|Se:4,g_0307f0da7dc6f845bf7ab68d61db5953fd728db4286ad0fc0c8eb92e3da8dba2,True,development,7,8
03080e3bf9868c13a37cd835d54e575b32f0907b392a50303c1cc2c48553416e,8e76adc238681af06038a93e6e39430b72e710af681e0e887e864fbb8442706b,0,Li,Sb:1,g_00f73885843cb2d295d05cbc7a067426af84b7685d2f760a8787725fe16b0c86,True,development,2,6
03114df9accfab3bbaad68475e6f1a23aaeeed9a56065f9795c72c2322d11b09,7060bb941b15a96528c65f49c654ff8e2913107ffa446182bb16a6539c345b3a,3,Li,O:12|P:3|V:2,g_02e0785562a1f87901dd81251ff36a55fdf8e1c9e42ae8f640712df0fc829d46,True,development,0,3
031cb2f9aa0d487d5009a806b0f05be53922e06b7457d6eaec38e1227e92b6dd,e44cfc47de1458bd020e8fd006771fe132d6d8b21a264075ca03256ee1e93d90,0,Mg,F:3|Mn:2|O:2,g_031cb2f9aa0d487d5009a806b0f05be53922e06b7457d6eaec38e1227e92b6dd,True,development,4,
032c3836e55aff232d572a7c48552a206f414bf9efaa692ff19e827912e6f193,6fcd9652387303060d4262c01fac9369bb90c3d8936625316cc4ffc03475ef35,0,Li,Mn:3|O:16|P:4|Ti:1,g_032c3836e55aff232d572a7c48552a206f414bf9efaa692ff19e827912e6f193,True,development,2,6
03309686ed510f6e81ec5871d2b101c07bdbab8e3a13561f699c4055e60ebe5d,f1751461b849de40dba4df92793c77fb356ad56327301a2f05dc2b4e5921fa75,0,Na,As:1|C:4|Fe:2|O:16,g_03309686ed510f6e81ec5871d2b101c07bdbab8e3a13561f699c4055e60ebe5d,True,held_out_Na,,
033a235c3d6a73992ab1cd365b5ce1fa05b880de523f27f38dda34459f25aa83,6fc687c17b5a33bffa6c6afd7a3aef3b7649d6b77fcb8f27d3ef88be74321f44,0,Ca,S:5|Sb:2,g_033a235c3d6a73992ab1cd365b5ce1fa05b880de523f27f38dda34459f25aa83,True,development,1,
03423d185d81a80b48388752f741e3143e0344ebf54d0d541ec53d66b242e7f4,4f6c80a467b1b6ac5384940774fb0e2913fe95745ebd31b0ba81d2e490b66f7a,0,Mg,O:12|Te:1|W:3,g_03423d185d81a80b48388752f741e3143e0344ebf54d0d541ec53d66b242e7f4,True,development,9,
03446fcad077d6ecc00c35e624c7cc68808f344bea1f2021721dc960385a508d,47b31e6a2d8c220219dd03c38d39ecac82de44ce2837bc5609b2ff347bbb0864,1,Mg,Mo:1|O:6|W:1,g_03446fcad077d6ecc00c35e624c7cc68808f344bea1f2021721dc960385a508d,True,development,2,
0348103b83c9471367162a9ecb171384988d32d4318fe96be8b0fabd7af347d1,3e09a03ec6599e51be8115c4df8a3f452cc15ceb051b0cd6fe0d9f5cd4d9c3e1,0,Mg,F:1|O:1|V:1,g_0348103b83c9471367162a9ecb171384988d32d4318fe96be8b0fabd7af347d1,True,development,2,
034a3a9e7de9788848f9a04b64f38618bdbdb0c4f98ed85e06fac68fce419bd3,83fa81e46930e3eaee10e6861616d038433c4057d5e9b28dbf0dd61e0d25fa5f,0,Li,Nb:2|O:12|P:3,g_034a3a9e7de9788848f9a04b64f38618bdbdb0c4f98ed85e06fac68fce419bd3,True,development,5,1
0352b178bd2ea4bd46cb09d715d6cc12bf5395bb48fc9de70c0b44025d789854,3953f2b6e9b3ed57df098b3668b1b139793f752d572c476158033db536065989,0,Li,Cr:1|O:15|P:5,g_0352b178bd2ea4bd46cb09d715d6cc12bf5395bb48fc9de70c0b44025d789854,True,development,3,8
03644d026b87a4a14171d656281a201a8de3b4eeb2aab4e6019ebba2a56b3747,ad1fadba613db1a8bac5a997f6fea13f8868ff7b79c1ca5c978c7086d84e15f9,0,Li,Bi:1|O:6,g_03644d026b87a4a14171d656281a201a8de3b4eeb2aab4e6019ebba2a56b3747,True,development,3,9
0365f73e2758c1fc0aed7d24f740e2a72b4a8f33bd02e143adf3e712abde6330,092b8a0d3aa34586e75e75e6691e6022200cf42a62547211deec83c6598f52e4,0,Ca,Sm:1,g_0365f73e2758c1fc0aed7d24f740e2a72b4a8f33bd02e143adf3e712abde6330,True,development,3,
037ab6ba988ec9fe0d843a5dde7213a1dbe1368cb69b4ed5e5a291fb1a4fd4c5,ab83673cfd7707d2116ac9c7d9e59fbd1019ea9a86e339da806a9a9405eebb42,0,Li,Fe:2|La:7|O:16,g_037ab6ba988ec9fe0d843a5dde7213a1dbe1368cb69b4ed5e5a291fb1a4fd4c5,True,development,5,8
039b5b39711dcbdf5ca8a73305b6de1d80b8b0946633d3bd99d90e9f2a714651,1627e4cd19fc1ee024db58aadf809231cee4c9191a17ee44bb2fba82bd784de7,0,Li,Fe:3|O:8|Sb:1,g_039b5b39711dcbdf5ca8a73305b6de1d80b8b0946633d3bd99d90e9f2a714651,True,development,7,3
039e5cb7b4f506399ead420d2ab1d6e1bd0bbede2ae729adb2e299367658924f,835c658e9aa44be5b4720493a206ed33252d3bc8e0337033a5eb8fbf2607da6b,0,Mg,Co:1|Nb:1|O:4,g_039e5cb7b4f506399ead420d2ab1d6e1bd0bbede2ae729adb2e299367658924f,True,development,7,
03a5a255cbd9f2a78dcd7cee3103d4ab088a986796a877010a6bd87830301d9f,b39b4fb677ab1641c5d30157f37e15bc988aceb574c89071bcf0575d9328412f,0,Zn,Mn:2|Nb:2|O:9,g_03a5a255cbd9f2a78dcd7cee3103d4ab088a986796a877010a6bd87830301d9f,True,development,2,
03b441705dde1f65a72eaf38ab423f93dd5e5df3e9220a1fa99753a5d1e4312e,dba755c480fbc3eab792b7d7272b71770db24e53645f49b042faaf6c0f4cb241,1,Li,O:8|P:2|W:1,g_03b441705dde1f65a72eaf38ab423f93dd5e5df3e9220a1fa99753a5d1e4312e,True,development,2,6
03b6d03d1567b62332ad309f240eec6fd5f05ef98a783809f68fa534453204f4,47034c7f5bd3bb42ec346c4803ea941a885ed15e1aaaafb732bcd8fbb88885d9,0,Li,Co:1|O:7|P:2,g_01ccf767c412e5eeb9553b5c4417b5940dd40e5f96a3fe160b01f96e057c7a3f,True,development,5,6
03c2fb7df6ec438a350522f86d2aa0be17a231c506142e949347933bd827f04b,83498f8edbafbd89f7d07582bbfe9f26d072e69b8af946733645d13f12c4ab92,0,Mg,Mn:3|O:8|Te:1,g_03c2fb7df6ec438a350522f86d2aa0be17a231c506142e949347933bd827f04b,True,development,1,
03cd8596e49f73ea19c0e0b520eb5b685366097589e4f2442a166731ab1e8055,8fa6e5e48bf29f869c0044e3c0b84da4a2496bf33d3ca0bc2cf5e26cb7bb190c,0,Mg,Mn:1|O:12|Sb:4,g_03cd8596e49f73ea19c0e0b520eb5b685366097589e4f2442a166731ab1e8055,True,development,2,
03ce7db27a4c93f23277cdf534c94e01320459371032b5c7f27fb9c6ff25e740,dbaffa02505d230b3cf91f567f13b9ba735ea4c524b6a3201b060d449c769151,0,Li,Cu:1|O:5|Sb:1,g_03ce7db27a4c93f23277cdf534c94e01320459371032b5c7f27fb9c6ff25e740,True,development,9,2
03d14d7c74f1a198a330b9c497b1a0f4d96ed3c87841fb2f2ced93641d6e2c5e,b61c67bc1e1fb627e25f507f3bfe8f3df77d56ce34f48b9b044f1ef7e7fd121c,0,Mg,Cr:3|Fe:2|O:12,g_03d14d7c74f1a198a330b9c497b1a0f4d96ed3c87841fb2f2ced93641d6e2c5e,True,development,9,
03ed69e55169fdeb00c13db2a12483456b17ece60050e044e9de353c4fcf4f01,26a230afc847a4b3fcac37ad5fa8573226e4abdd0af0a145954bd6ab29c51864,1,Li,F:6|V:1,g_03ed69e55169fdeb00c13db2a12483456b17ece60050e044e9de353c4fcf4f01,True,development,4,8
03f43837440e57459cfc58083a33548ddbfa01ba9b328876e093ea440ee02f67,03f3b33d6725fb2077e24a7e9506d8f2653af3a0508de8da35e94e08d6c48d37,0,Mg,Mn:3|O:8|Ti:1,g_03f43837440e57459cfc58083a33548ddbfa01ba9b328876e093ea440ee02f67,True,development,2,
040206e140c4a3131b8a6503e6973e2db4d708677ae3227c7d44961e6f60bea9,1da498d36be7f0bf4f6f499550a710e7dade577736d2cdecb16969771833a61c,0,Li,Co:1|O:4|V:1,g_040206e140c4a3131b8a6503e6973e2db4d708677ae3227c7d44961e6f60bea9,True,development,5,8
0402e970e94d38b479117cf82f3847e5cfa64cb50566b7bebe35068d6fb7fc64,242e337fe5d0d0fdf475ae175c1c1c61ec6f54be577ac0ba5d8e8903f7cd61b6,0,Li,Co:1|O:12|P:4,g_0402e970e94d38b479117cf82f3847e5cfa64cb50566b7bebe35068d6fb7fc64,True,development,2,6
04072eb3f33fd8eed1538dd2b1ca208fcf05d80abaeb502d310263cd9d8896b3,0c209f446afc0b900c1e9a2b415bae24a659861d1d21e1801b7b90abf4f28791,1,Li,Mn:1|O:7|P:2,g_04072eb3f33fd8eed1538dd2b1ca208fcf05d80abaeb502d310263cd9d8896b3,True,development,7,1
04156b647a2a48c341664b7e2444ea48027afce4f1e1c1fb8f5209d9b0b2f12c,b5fe563588801c3929494c6195820267f66220c4e666846d10004550b169bcbf,0,Al,Ba:2|Ni:3|O:7,g_04156b647a2a48c341664b7e2444ea48027afce4f1e1c1fb8f5209d9b0b2f12c,True,development,9,
041df170459f2e023c79f0aafc65a92cb2b33b2f190a583616f0512fda3380fc,a317177c00ae8299eebe966a60d771cbd16852e84460396cee0bce07964d61e7,0,Zn,Fe:1|Ge:2|O:6,g_041df170459f2e023c79f0aafc65a92cb2b33b2f190a583616f0512fda3380fc,True,development,2,
04202319b2c13fda661cfafaaa9b7fd8f494240945f6e04856020c16663a7e8d,c7776363d7173bf7aa27e60d9533eae5fc8e625dea315535e3dbdcb759bb4588,0,Ca,As:1|Cr:1|O:5,g_04202319b2c13fda661cfafaaa9b7fd8f494240945f6e04856020c16663a7e8d,True,development,1,
04269da911ff88880a13fe68f20f26637f9c187aad226820add1e7df94a58977,1033256431bb9f526b9631eb11dd96adecfebed56d6dcdab09a24559a3516830,0,Li,F:4|Mn:3|O:2,g_00e605831239b11808ccbc05ba3eb6c2414035f245ff4a57f4ca925355045e10,True,development,1,3
042797c4eda984fc99ca4af6093ce96cdc7f4d525d2d5e14d1635442ab87a8a5,c582df863ff1ae91c21c9f272b4158e86dd031e8f8c8a44b88cbaaa4c6206871,0,Mg,Cu:1|O:4|Se:1,g_042797c4eda984fc99ca4af6093ce96cdc7f4d525d2d5e14d1635442ab87a8a5,True,development,3,
042a14b37115b8cd7f98934b83518bb8b887e8a52d057d0553e688d9e3b3de66,96c63b161cc2ae8b878ee76f5150d8d4449586ddf75b24af6783915d41c242ff,0,K,O:3|W:1,g_0099990c1d8b0681745f52b29a95126f1dacf343d66b53930e400f7fa307089c,True,held_out_K,,
0433099ff126d7de28a97d613ec24067ecf500de8ead4b75184a20dc0595ad38,c94b250db96e80823ce7cd89ab1cec9c23dcb08caa45fbb66e7190c66d734f3c,0,Y,Mo:1|O:3,g_0433099ff126d7de28a97d613ec24067ecf500de8ead4b75184a20dc0595ad38,True,development,5,
04352bc21e98983246f7b6a389da6bbc9e73a79458d0d8e9c51c70e3246235f4,2b7c2d8d122f96300b8ef8591f353e30f915e7d0c8337675073702a7e47ab62a,0,Li,Mn:1|O:8|S:2,g_04352bc21e98983246f7b6a389da6bbc9e73a79458d0d8e9c51c70e3246235f4,True,development,7,4
0439598469cd4852f6b1a7d8d4edda1287b36605fcf75d642dde23b94b15b1d3,0970575e76dbb0c929db04616ef2cb5226b09cf89006b5025e82ddfb6644e58b,0,Li,Mo:3|S:4,g_0439598469cd4852f6b1a7d8d4edda1287b36605fcf75d642dde23b94b15b1d3,True,development,0,1
043fb42ebefbfb0e2aae78c0f311c7c5fd1f21b48bc7c19d9625ca4cef925b46,68af3d3308cb31d3b48d58df4b96d6c512df87f5131e60d7cbc83ee811411b0e,0,Li,Cr:5|O:16|P:4,g_043fb42ebefbfb0e2aae78c0f311c7c5fd1f21b48bc7c19d9625ca4cef925b46,True,development,3,6
044751f48c7f5b69b220183b04a2743f36606149a0b2f90a0289073975187ff8,4457ef8680709181365ba38fed22d57dbc25461352ebdd504fd3f9cd9e9fb898,0,Al,O:8|Re:1|W:2,g_044751f48c7f5b69b220183b04a2743f36606149a0b2f90a0289073975187ff8,True,development,1,
0458c5b1886a3a247aea96ec86d3a3561c657e3fb35e15a78cb607bcf2220c87,1bed0518415cc62fb246996d490fd5675addd2d8a2204ba4e282f218ef727333,0,Mg,Ni:1|O:2,g_029fd0e11790286680d5565ba16ef792b28ef46ea05b58842748171417dd6662,True,development,2,
045aaa5524fada968eb4064b9b42b4aecb23f163e3b4b3cfb8eaee8b8672b9ac,d44ac9c60e5d29c19c4307116aa0e7d320c28b25ac24992b74d984765f84011a,0,Ca,Co:1|O:6|Si:2,g_045aaa5524fada968eb4064b9b42b4aecb23f163e3b4b3cfb8eaee8b8672b9ac,True,development,0,
045d411aa73376efe09c55be59bed4f22ea48efb6fbf5379381c99e96d895fe5,79d34229dd376a21583ca99bfa4c93cd2a2cfd038a7c46f0e17193b3c6bcced9,0,Mg,Mo:3|O:8|Y:1,g_045d411aa73376efe09c55be59bed4f22ea48efb6fbf5379381c99e96d895fe5,True,development,3,
045e1e7bcb0babb41a6713908f577b61ff93f008dbef75626d276e72324f5df7,62979bb3122e47d5af0e10d0eec3dc836d3ea7935c6ca4e6a78069b6162bf6f3,1,Li,O:5|S:2|Ti:2|Y:2,g_045e1e7bcb0babb41a6713908f577b61ff93f008dbef75626d276e72324f5df7,True,development,2,6
0462948885048dd8fc29cb6831ba40d42c8444340b26380510cee78d7b8c33d1,6c3863f24a1723bf2d5992e18f978b4b4b5c4d7434a5871d2eb5701487668a62,0,Mg,Fe:1|O:6|Sb:2,g_0462948885048dd8fc29cb6831ba40d42c8444340b26380510cee78d7b8c33d1,True,holdout,,
04630f738a2293cb970947e92c4dd7f144c997b615f43437d04f7ec584853690,fc989aba97467c1f6ea0d994fc211588c0d98ce6f52128e24649ee4f585af25d,0,Li,Bi:1|O:12|P:4,g_04630f738a2293cb970947e92c4dd7f144c997b615f43437d04f7ec584853690,True,development,1,0
046b7c412300008c3db4923e840f77ccbcf47da2bdbbc04547c12e0a71ad1387,4d7bf3be7eeec6a9f20bfcf77e1dc945e5e8f4a6c891de86c88334465214c45c,0,Li,Mn:1|O:7|P:2,g_04072eb3f33fd8eed1538dd2b1ca208fcf05d80abaeb502d310263cd9d8896b3,True,development,7,1
046c6c6604b2576ae3f5aacf0223f110c5636931cf10392895d59f40f8f84215,c1b26131292d6868d91ef61b4f794b1f35639c18337a1a2d7cfa45c36afb8521,0,Li,Fe:2|O:10|V:3,g_046c6c6604b2576ae3f5aacf0223f110c5636931cf10392895d59f40f8f84215,True,development,7,7
046f5e81a354bc57ef00c4f31acd6e39836375d6d9c47dbbdba7e48c537e6187,c876b09533aed6a0b2fd41e01c548bfc358cccfbbbff0f2b3def36bce25e9fe7,0,Na,Mn:1|O:9|P:3,g_046f5e81a354bc57ef00c4f31acd6e39836375d6d9c47dbbdba7e48c537e6187,True,held_out_Na,,
04722182a890a16bb63184aacd919b1686ae33522965607d04a4d364c4553259,5c2d3ebf7f88968ef7acbe3e51af074b82527e74b4f01ffa51e145908e87e60e,0,Mg,Bi:2|O:7|Y:2,g_04722182a890a16bb63184aacd919b1686ae33522965607d04a4d364c4553259,True,development,1,
047f565614eb775cde8482fed520ae310b1928cc5fd555d760a8fd1f39f1d9a3,fd2392cfca505cbcf161a4892433dfa7f33be030a5bc56f973d7fc6ca60f21da,0,Li,Mn:1|O:8|P:2,g_047f565614eb775cde8482fed520ae310b1928cc5fd555d760a8fd1f39f1d9a3,True,development,4,6
0484cfe5e4e59757130e3a0184fe008e5bb1ebae48cc941a66c1102b01f6104f,9c8d0f1ac24762bb79ebc8b8a90f94c0de9c5517d95d8d4880c313dc3077b55e,0,Zn,N:1|Sb:1,g_0484cfe5e4e59757130e3a0184fe008e5bb1ebae48cc941a66c1102b01f6104f,True,development,6,
0487b0ab6c56efd5e713094b3acc5e5bfe7e387aaf36e92fec2c2bed4a3980cd,92fc9cca81be074af850c5c1f393fc15e0069ecc257d4ad98cdaca10b75f12eb,0,Li,Ca:2|O:10|Ta:3,g_0487b0ab6c56efd5e713094b3acc5e5bfe7e387aaf36e92fec2c2bed4a3980cd,True,holdout,,
049d85bbe4b75e8c0eb943fd644b1f6eaa85aae52531d18e71261620c56f85cb,ee3c4a97279e5021b102f06d99558b9f0be174b72f27046ff67f01842330486f,0,Zn,Cr:2|O:6|Pr:1,g_049d85bbe4b75e8c0eb943fd644b1f6eaa85aae52531d18e71261620c56f85cb,True,development,4,
04aa2a32555206982498e5ce5a3b1196e72e3b76af82471ad07f3b80d0a05926,d4042ee2598ba30a79f3f69c6657dec9438066f9a6f530b7262327fdf29ead0d,2,Na,O:2|Ti:1,g_01019f67530f3d3ff532866d5ef8aaf7dc246345e5541a810520be940e3f0b08,True,held_out_Na,,
04add24f6cdfe0f7c993e06c9829e33d811f9074b8710b19adfac4fa839f9a8f,3cd343bc4ada27851e0ae9219514dc7876d6bc6de61600203bbcbfb27d31aec2,0,Mg,Ni:1|O:3|Ti:1,g_04add24f6cdfe0f7c993e06c9829e33d811f9074b8710b19adfac4fa839f9a8f,True,development,5,
04c6faeb51427b1cd088d18dc09bf18088552e1e723d5467d4223bf3c243a536,203f1ee4949cb48b8f0288245306e65a0a86b646151db02370acc6f2760d653d,1,Li,Mn:1|O:4|P:1,g_00d3d7cb3f8d66d44b3f040839c5d0e606c0fcdd53c66e939e8e35bc40657011,True,development,8,2
04d0542c6ef393987e4fc47844742d55fa3578d4e26ff1945ae780c978b2d6e0,417c10d49d59c3e81892bd2cce086cd2ee582b701b4db75948be052b50cc718e,1,Li,F:7|Mn:2,g_04d0542c6ef393987e4fc47844742d55fa3578d4e26ff1945ae780c978b2d6e0,True,development,8,1
04e2ae99f4a5b7501d9911d8e0e2f15a13af3cb8f361e480815349de1ee8bed8,8d9e44ad4ac0fabc539fe27310838b76bfb1f602d73a1d5736efc761c1cd8d1e,0,Li,B:1|Mn:1|O:3,g_04e2ae99f4a5b7501d9911d8e0e2f15a13af3cb8f361e480815349de1ee8bed8,True,holdout,,
04ec2c9452322f6989874806493391eea1114aad5fe2337d9c2bb8375231e097,510db59793438740b842b3cf028af06ea3de88c32f62f5147c98b9b2e7d7f5ca,0,Li,Cr:1|F:6|Na:1,g_04ec2c9452322f6989874806493391eea1114aad5fe2337d9c2bb8375231e097,True,development,6,3
04f29869461fc734ad9b07a3c2c90cfa8b75f444170ed8b1670bb227aa04c52a,ce8e0a419d345fddaa2fef12cd6a03b9c5f549f2be921726a9f612be62df636e,0,Mg,F:5|Mn:6|O:7,g_04f29869461fc734ad9b07a3c2c90cfa8b75f444170ed8b1670bb227aa04c52a,True,development,9,
04fa654cdac67f1e11e4ec44904ae4deb538066044d8bfccfced14f6ae83a400,b3788953fbff7add1fe233d9a00d6727294b80e18582c4da4890e670d0812ccf,0,Li,F:13|V:6,g_04fa654cdac67f1e11e4ec44904ae4deb538066044d8bfccfced14f6ae83a400,True,development,2,2
04fbec227c03fc6497868804812d34de92ec633934fc2f67a62304317b5f4b74,f8294c43bc632e54074d9b5b158a7270234968894761ec417cf6e000365e6508,0,Mg,Mn:4|O:8|Rb:1,g_04fbec227c03fc6497868804812d34de92ec633934fc2f67a62304317b5f4b74,True,development,9,
050021ecfa403c6b3e9ab297c5f377168ef970048a7bfd6aa244341f9b75b740,24d970a36c57bf9fa80ce1b59eb6ed8dcf5ee1c0a9617833986148da0e85f433,0,Mg,Ca:3|Fe:1|Na:1|O:24|Si:8,g_050021ecfa403c6b3e9ab297c5f377168ef970048a7bfd6aa244341f9b75b740,True,development,0,
05058214ce3600cfd0083abf5406139e3d89f1695a23a802340db67c02378475,cfafeafed081868ce7b5baa904a2dc7c90ea37696cff8d8ccb759fdb2b108a5e,0,Li,O:20|P:6|V:3,g_05058214ce3600cfd0083abf5406139e3d89f1695a23a802340db67c02378475,True,development,8,8
0506fc3e672a72fdcac886f177f3c091cfa3f42f331eb657a05d26d03bbfffd2,7536d42e456e21e79c63c5683c3f60aa75bb662b94af7e41998d34ab34190120,0,Li,F:3|O:1|V:1,g_0506fc3e672a72fdcac886f177f3c091cfa3f42f331eb657a05d26d03bbfffd2,True,development,5,9
0510990ad39fe59c13adc3d47f48fd181e2b4337935bf9e0856ae3ef805e9cb6,8cda0ee6833c5ead1ebb51c507f1cf39221f53174a8878cb6e258da4a30a1ede,1,Li,Bi:1|O:8|P:2,g_0510990ad39fe59c13adc3d47f48fd181e2b4337935bf9e0856ae3ef805e9cb6,True,development,5,3
051c39ae6ae4bc9b47987572f897ae1a67b8f8d565ee3778d5500b39eb76b787,6f0de53b3215940d63204fadea948e65ad8d5095b004b2f764d19767296e1644,0,Mg,As:2|Cu:1|Fe:2|H:2|O:10,g_051c39ae6ae4bc9b47987572f897ae1a67b8f8d565ee3778d5500b39eb76b787,True,development,3,
051f0f5074309a741b39f67f146bde26a568271176584e7c395741404f84ced8,24e26f0b1895d65186424f8b13772810bfc484815989828ae1cf1038820cd87a,0,Mg,Ba:2|Cu:1|F:14|Ti:2,g_051f0f5074309a741b39f67f146bde26a568271176584e7c395741404f84ced8,True,development,2,
05225b7d104da4d9f7022f151e2f084f824ba3ed7f84c55ce4e428aa018a5ceb,85af23b5d4a8d9548cc641dc624f80a3419c484084ef45b023b317f6d32b7a2b,0,Mg,K:3|O:8|V:3,g_05225b7d104da4d9f7022f151e2f084f824ba3ed7f84c55ce4e428aa018a5ceb,True,development,2,
052b4721d40f18ee2bc9aa13a51b27b2ce02a3b73df44bc6e08ebec475013007,3ec0744386b22dbc43b160ec5ac81aaba219770a75726172e307344e30a2de03,0,Ca,Fe:1|La:1|O:6|Ta:1,g_052b4721d40f18ee2bc9aa13a51b27b2ce02a3b73df44bc6e08ebec475013007,True,development,6,
052c2f2d33d01a76449dfb6e0095520ddf5a942ed8da67ee89207c3aed0472f9,769d2054f84f3d45a0cbcdb8d66f248f5f1aca4913ad96d7ae66aded246ff230,0,Y,O:2|W:1,g_052c2f2d33d01a76449dfb6e0095520ddf5a942ed8da67ee89207c3aed0472f9,True,holdout,,
052edc4d667a325df1415bc77075560485617b7a46349f951bbb196c9e68249a,2fc89d8dd7b09ff271bffca9c042509773d353410654859fa7285139e6e68a9c,0,Li,B:4|Mn:1|O:7,g_052edc4d667a325df1415bc77075560485617b7a46349f951bbb196c9e68249a,True,development,6,4
05344212182a30872151ada72e4c252bbadb6b0343ee682b1ae82b108fa8b29e,05a8ecb6d3ed3c06668f52d45e707cc36c7a18275c09949b7dc492cd23e39372,0,Zn,Ni:1|O:9|P:2|Ti:1,g_05344212182a30872151ada72e4c252bbadb6b0343ee682b1ae82b108fa8b29e,True,holdout,,
0538147b4e01a64feb9a336da94f0995070242efa353c80d0af9bf0886713e11,c907d632b343575ca8fe442224357a90f8e519bb774b402664785af50eb55a17,0,Ca,Ho:1|O:6|V:2,g_0538147b4e01a64feb9a336da94f0995070242efa353c80d0af9bf0886713e11,True,development,0,
053c649432ccd2d843dd241aa0c23e4ef1101c823b3f090abce6e3e37f3f8c41,0c7addf009dc893270786e51b025ed163657e31b5588dde5b3a7bcf2005a367d,0,Li,F:5|V:1,g_053c649432ccd2d843dd241aa0c23e4ef1101c823b3f090abce6e3e37f3f8c41,True,development,8,4
053f3132e2b03352be4431266c39642824dac947fd4ff6128a1b3c3ee4f92eb5,641b9f464dfd6df8f71c9bbd43423ade975f437bf7f63fc83914251b7dedae56,0,Li,Mn:1|O:7|P:2,g_04072eb3f33fd8eed1538dd2b1ca208fcf05d80abaeb502d310263cd9d8896b3,True,development,7,1
05487e0ffb7953f9e9b11d107238bd66d3b3c2a5d49c258a12322fa0839a71b0,8d3a7feeb6d4f80b9ae343bb7efa6f3ecc2ab22d607ae42473553aa38efa6290,0,Li,Fe:7|Mn:1|O:32|P:8,g_05487e0ffb7953f9e9b11d107238bd66d3b3c2a5d49c258a12322fa0839a71b0,True,development,7,5
054a989d4f583875a9cbc99d01938cedd76623737fbddbf3e99f9c77e0dc4927,e70bb5d69ea6ea709c6629cd113250930ac3ebea38a77d9220edb84f38d5b368,0,Mg,Bi:1,g_054a989d4f583875a9cbc99d01938cedd76623737fbddbf3e99f9c77e0dc4927,True,development,6,
054bd15d833496ca6679d6c294243637a88815ab6e8008b5982b68224db57b79,f54ffbe581ea2f66d8b3c69167e007ca175c32d572e4440a2da753ebc7f40ad9,0,Li,Mn:2|O:12|P:3,g_054bd15d833496ca6679d6c294243637a88815ab6e8008b5982b68224db57b79,True,development,4,2
055b4da8b81d4a00faff65a382264599faf0e87890c60f861bde4432cd172002,d8b7cf5ba2af161a523f6f7434dfa4e033d11d7df4922838e7e21d857a1ae580,0,Mg,Cr:1|O:10|Ti:1|V:2,g_055b4da8b81d4a00faff65a382264599faf0e87890c60f861bde4432cd172002,True,development,3,
055dd74120f4dbe01f2134f678befb7aab5244c31c613fae768de4d2aec19cf7,9df6380cb141f7467b6ce9d8c3b9fec3489fe5c3be4438a0e4f5116790d72a1a,0,Mg,Cu:1|Fe:1|S:2,g_055dd74120f4dbe01f2134f678befb7aab5244c31c613fae768de4d2aec19cf7,True,development,5,
